pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class
42,16,11.45238095,0,281.329289968457,2067,49.21428571,11815,281.329289968457,0,908,3834,45,1252,942,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,12,13.8132701915962,0,307.095972107558,2082,52.05,12283,307.095972107558,0,1077,4311,44,887,1204,101,768,140,382,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
40,13,13.1606587871762,0,299.954206563965,2077,51.277732875404,12151,299.954206563965,0,1033,4179,44,986,1129,101,783,138,379,394,83,121,83,0.0396364124891586,0.0578276695811134,0.0396364124891586,6,25,41,1.45425200997488,1,0,1,1,5,3,7,0.0236813925318997,0,0.0236813925318997,0.0236813925318997,0.12012918346148,0.0719052881328576,0.168353079062437,138,394,222,26,26,118,0,123,87,0,8,0
44,16,10.6218242762525,0,210.974456245319,1732,39.6182845949805,9406,219.44518784586,0,694,3230,45,771,891,103,687,126,203,274,58,100,58,0.0321935427195101,0.0557564121134013,0.0321935427195101,5,26,34,1.32827992167995,2,0,3,2,7,4,9,0.0471877100306784,0,0.0662435990060172,0.0471877100306784,0.151543086883,0.0898374544691698,0.194192831321491,138,389,221,26,24,116,0,121,87,0,8,0
43,13,13.6647334834399,0,304.175057879705,2169,50.4497141531339,13079,304.175057879705,0,1148,4708,48,918,1297,107,783,145,439,399,70,111,70,0.0328278226541037,0.0520555468748792,0.0328278226541037,5,6,30,1.25,1,0,1,1,5,3,7,0.0220244628646123,0,0.0220244628646123,0.0220244628646123,0.1129989316371,0.0675116972508561,0.158486166023344,138,395,222,26,27,118,0,123,88,0,8,0
43,13,13.6221332715734,0,303.932909310339,2169,50.451956269142,13069,303.932909310339,0,1147,4702,48,917,1292,107,783,145,440,399,70,111,70,0.0328263385995077,0.0520531935786646,0.0328263385995077,5,6,30,1.25,1,0,1,1,5,3,7,0.0283121370572778,0,0.0283121370572778,0.0283121370572778,0.118701705909351,0.0735069214833142,0.163896490335387,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.8530553613905,0,307.659858101553,2082,52.05,12306,307.659858101553,0,1078,4317,44,887,1211,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.45238095,0,281.360702965546,2067,49.21428571,11817,281.360702965546,0,908,3834,45,1252,942,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,12,13.8033993189962,0,306.4806107533,2103,51.6582285325813,12482,306.4806107533,0,1097,4410,44,895,1227,102,771,141,394,386,74,112,74,0.035662349428652,0.0538151331535571,0.035662349428652,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.0983003407455044,0.0491501703727522,0.147450511118257,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.8286277301306,0,307.350788221829,2082,52.05,12294,307.350788221829,0,1080,4312,44,887,1204,101,768,140,382,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.3403520736279,0,281.037847013036,2067,49.21428571,11803,281.037847013036,0,907,3833,45,1252,937,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.2977739848792,0,280.952690822533,2067,49.21428571,11800,280.952690822533,0,907,3831,45,1252,934,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,13,12.8448276352159,0,296.527383898922,2075,50.8962370314164,12090,296.527383898922,0,1010,4115,44,1035,1094,101,791,137,378,401,86,125,86,0.0411494117046245,0.0595311897426722,0.0411494117046245,7,34,47,1.5551514144035,1,0,1,1,5,3,7,0.0353798742398791,0,0.0353798742398791,0.0353798742398791,0.130072892819089,0.0827263837329185,0.177419402312129,138,393,222,26,25,118,0,123,87,0,8,0
40,12,13.8742340856785,0,307.989277199498,2082,52.05,12319,307.989277199498,0,1080,4320,44,887,1212,101,768,140,383,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
35,14,13.0396134834498,0,259.123832283169,1592,44.9156358301054,9141,259.123832283169,0,679,3148,39,737,847,90,613,131,221,277,41,76,41,0.0249180375496692,0.0464299180795733,0.0249180375496692,4,19,26,1.1670900867138,0,0,0,0,4,2,6,0,0,0,0,0.115667840902867,0.0578339203344705,0.173501761237337,138,394,222,26,26,118,0,120,87,0,8,0
41,15,11.7829106021966,0,285.001780274621,2069,49.6093291781044,11884,285.001780274621,0,931,3901,44,1201,981,102,817,135,376,422,98,138,98,0.0462532433796583,0.0652777096818417,0.0462532433796583,11,67,66,1.8955174708104,3,0,3,3,7,5,9,0.0748426055358788,0,0.0748426055358788,0.0748426055358788,0.163616214103014,0.119229410249791,0.208003018816927,138,392,222,26,24,118,0,123,87,0,8,0
42,12,13.4000301010999,0,302.816513500244,2165,50.5531584563474,12969,302.816513500244,0,1141,4651,47,908,1261,106,782,144,439,399,70,111,70,0.0330262782689048,0.0521693613404397,0.0330262782689048,5,6,30,1.25,2,0,2,2,6,4,8,0.0615944873340198,0,0.0615944873340198,0.0615944873340198,0.149275590056106,0.105435038695063,0.193116141417149,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.2188794494317,0,300.591268149671,2078,51.348058239279,12162,300.591268149671,0,1037,4191,44,977,1136,101,782,138,379,393,82,120,82,0.0393575045480967,0.0575136407991015,0.0393575045480967,6,23,40,1.43565210268088,0,0,0,0,4,2,6,0.021524881534822,0,0.021524881534822,0.021524881534822,0.118296149131323,0.0699105154568407,0.166681783053342,138,394,222,26,26,118,0,123,87,0,8,0
41,15,13.9383809713952,0,276.895091466935,1966,47.2721406530078,11493,276.895091466935,0,998,3938,46,839,1189,104,674,140,361,351,57,97,57,0.0285903694727556,0.0485770582950215,0.0285903694727556,6,23,40,1.36437715086203,0,0,0,0,4,2,5,0,0,0,0,0.0963309457363785,0.0481654727450139,0.125655188146984,137,394,222,26,26,118,0,120,87,0,8,0
40,13,12.8224415457849,0,296.253369030235,2075,50.8691966333175,12084,296.253369030235,0,1008,4111,44,1038,1093,101,791,137,378,401,86,125,86,0.0412566529806547,0.0596519351297163,0.0412566529806547,7,35,47,1.56230315696292,1,0,1,1,5,3,7,0.0362090617854878,0,0.0362090617854878,0.0362090617854878,0.130777702226182,0.0834933822140369,0.178062022654731,138,393,222,26,25,118,0,123,87,0,8,0
40,14,13.9879080842903,0,286.663675957945,1960,48.490665742181,11583,286.663675957945,0,1020,3961,45,881,1175,100,682,137,370,356,61,100,61,0.0306403172604651,0.0500484533956468,0.0306403172604651,6,20,38,1.40640549236596,0,0,0,0,4,2,6,0.0181339701837891,0,0.0181339701837891,0.0181339701837891,0.115413874510242,0.0667739224512861,0.144267343189938,137,394,222,26,26,118,0,120,87,0,8,0
42,16,11.3000505967974,0,280.957244047065,2067,49.21428571,11800,280.957244047065,0,907,3831,45,1252,935,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
44,16,10.6197247558373,0,208.455330788347,1720,39.2666231416377,9321,217.236486465523,0,687,3209,45,754,891,103,682,125,197,269,56,98,56,0.0316208861758655,0.0553428430148194,0.0316208861758655,5,25,33,1.3036636199361,2,0,3,2,7,4,9,0.0457303156382412,0,0.0654845394232039,0.0457303156382412,0.150723302559819,0.0883496977065488,0.193342684628127,138,389,221,26,24,116,0,121,87,0,8,0
43,16,11.4764674399958,0,269.442495219182,2069,47.6738242462113,11683,269.442495219182,0,887,3813,46,1179,970,107,807,138,363,418,94,136,94,0.0442909878342021,0.0642349166382807,0.0442909878342021,12,77,72,1.91347273514446,2,0,2,2,6,4,8,0.0606221369912968,0,0.0606221369912968,0.0606221369912968,0.147018352159249,0.103820244772427,0.190216459940379,138,392,222,26,24,118,0,123,87,0,8,0
43,16,10.9689763405006,0,253.563939700975,1936,45.4764757222248,10862,256.8634375648,0,824,3595,45,1065,913,103,771,131,308,368,84,126,84,0.0417332049459134,0.0626458985805268,0.0417332049459134,9,57,57,1.73835330075107,3,0,3,3,7,5,9,0.0714658753442567,0,0.0788884768304605,0.0714658753442567,0.165199554495987,0.11462141467702,0.20835509382875,138,390,221,26,24,117,0,122,87,0,8,0
40,12,13.6801768181918,0,305.717835008708,2110,51.5432118221573,12518,305.717835008708,0,1098,4428,45,894,1227,102,772,141,402,388,74,112,74,0.0353725957905348,0.0536310184561574,0.0353725957905348,5,6,30,1.25,0,0,0,0,4,2,6,0.0208541499489575,0,0.0208541499489575,0.0208541499489575,0.116683320023119,0.0687687349860381,0.164597905060199,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.4012735036423,0,281.217180011049,2067,49.21428571,11811,281.217180011049,0,907,3833,45,1252,939,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
45,18,11.5078103140312,0,254.062327094662,2071,45.6692777297029,11514,254.062327094662,0,860,3783,49,1084,1004,112,783,144,348,404,84,129,84,0.0396988489961649,0.0605825189274328,0.0396988489961649,12,77,72,1.80087795012297,1,0,1,1,5,3,7,0.0263541588727426,0,0.0263541588727426,0.0263541588727426,0.112021268425128,0.0691877134520082,0.154854823004394,138,392,222,26,24,118,0,122,87,0,8,0
41,15,11.5393530850941,0,282.213570482745,2067,49.3193402870269,11830,282.213570482745,0,914,3853,44,1238,954,102,822,135,375,427,101,141,101,0.0474033292104971,0.0665726174255669,0.0474033292104971,11,74,70,1.97221478445554,3,0,3,3,7,5,9,0.0837350477243108,0,0.0837350477243108,0.0837350477243108,0.171174789891597,0.12745491928943,0.214894661456717,138,392,222,26,24,118,0,123,87,0,8,0
43,16,11.2956787240475,0,268.874402230754,2069,47.6470176771721,11665,268.874402230754,0,886,3808,46,1177,959,107,806,139,363,418,94,136,94,0.0442295776919152,0.0641860735455472,0.0442295776919152,12,77,72,1.91196701808912,2,0,2,2,6,4,8,0.0601638752778851,0,0.0601638752778851,0.0601638752778851,0.146550340200652,0.103357107931153,0.18974357285392,138,392,222,26,24,118,0,123,87,0,8,0
41,15,11.8330073760773,0,282.134878003389,2051,49.1079484624029,11782,282.134878003389,0,924,3852,45,1197,976,102,804,135,374,418,96,136,96,0.0452953910308254,0.064544533365663,0.0452953910308254,11,68,67,1.91277022617161,3,0,3,3,7,5,9,0.0768429250040489,0,0.0768429250040489,0.0768429250040489,0.165316485634856,0.121079705761299,0.206645607264493,137,392,222,26,24,118,0,123,87,0,8,0
40,12,13.8122214615097,0,307.084436076607,2082,52.05,12283,307.084436076607,0,1078,4310,44,887,1204,101,768,140,382,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.4643050378296,0,275.532110585577,2068,48.4516757242536,11753,275.532110585577,0,897,3823,45,1215,956,105,816,136,369,423,98,140,98,0.0460729379925673,0.0656522062518587,0.0460729379925673,12,77,72,1.95716442262965,3,0,3,3,7,5,9,0.0739196071220817,0,0.0739196071220817,0.0739196071220817,0.160598747069302,0.117259177445767,0.203938317392988,138,392,222,26,24,118,0,123,87,0,8,0
40,12,13.8213360001216,0,306.494706859354,2110,51.5165986775576,12563,306.494706859354,0,1100,4450,45,898,1244,102,773,141,401,388,74,112,74,0.0353329118287251,0.0536112125767469,0.0353329118287251,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.0976858945343242,0.0488429472671621,0.146528841801486,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.45238095,0,281.275572522704,2067,49.21428571,11813,281.275572522704,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
41,15,11.3642605883796,0,281.106209072288,2060,49.1693323865537,11778,281.106209072288,0,914,3837,45,1228,943,102,816,135,374,424,99,140,99,0.0467527231531654,0.0659860548018116,0.0467527231531654,11,73,69,1.96312422668764,3,0,3,3,7,5,9,0.0826810700089286,0,0.0826810700089286,0.0826810700089286,0.170278908842007,0.126479989900884,0.212848636290216,137,392,222,26,24,118,0,123,87,0,8,0
42,12,13.8140711524325,0,305.046707784223,2168,50.4589896455357,13107,305.046707784223,0,1149,4722,47,922,1312,106,783,144,437,398,70,111,70,0.0328728642553381,0.052088452818125,0.0328728642553381,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.0930975691242123,0.0465487845621062,0.139646353686319,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.453772442514,0,280.579089663596,2067,49.1252922287834,11805,280.579089663596,0,906,3834,45,1247,946,103,823,135,374,428,101,142,101,0.0476161002424423,0.066879573817975,0.0476161002424423,12,77,72,1.99500126247838,3,0,3,3,7,5,9,0.0854351670990742,0,0.0854351670990742,0.0854351670990742,0.172359318859264,0.128897243461673,0.215821395221863,138,392,222,26,24,118,0,123,87,0,8,0
40,12,13.8089411732965,0,307.048352906261,2082,52.05,12281,307.048352906261,0,1078,4310,44,887,1202,101,768,140,382,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.8463195674361,0,307.55545329526,2082,52.05,12302,307.55545329526,0,1077,4316,44,887,1211,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.8148398270289,0,307.113238097318,2082,52.05,12284,307.113238097318,0,1077,4311,44,887,1205,101,768,140,382,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
40,14,13.6098085293728,0,285.852226310925,1978,48.611555854785,11625,285.852226310925,0,1001,3941,45,943,1140,101,706,136,371,369,68,107,68,0.0335104016809101,0.0528874000929752,0.0335104016809101,7,30,44,1.50557316332629,1,0,1,1,5,3,6,0.0296316711991893,0,0.0296316711991893,0.0296316711991893,0.125186920280776,0.0774092959103647,0.156483650436161,137,393,222,26,25,118,0,121,87,0,8,0
42,16,11.2478086557492,0,280.852760149011,2067,49.21428571,11795,280.852760149011,0,907,3830,45,1252,931,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
44,16,10.5714735573219,0,204.797304121732,1703,38.7686162067805,9195,214.018068238905,0,675,3177,45,729,888,103,674,125,188,261,54,96,54,0.0308099160586822,0.0547571652921728,0.0308099160586822,5,22,31,1.26880313448216,2,0,3,2,7,4,9,0.0436664200723318,0,0.0644095938111177,0.0436664200723318,0.14956236133595,0.0862428043347481,0.192138745598367,138,389,221,26,24,116,0,121,87,0,8,0
42,16,11.45238095,0,281.271163738086,2067,49.21428571,11813,281.271163738086,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.45238095,0,281.286881710392,2067,49.21428571,11814,281.286881710392,0,908,3835,45,1252,943,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,16,11.4612365668219,0,276.979866887456,2067,48.6479210609948,11768,276.979866887456,0,900,3825,45,1225,951,104,818,136,370,425,99,140,99,0.0465225089180666,0.0660097764118801,0.0465225089180666,12,77,72,1.96818746515816,3,0,3,3,7,5,9,0.0772744461592072,0,0.0772744461592072,0.0772744461592072,0.164024965630858,0.120649706283689,0.207400225755339,138,392,222,26,24,118,0,123,87,0,8,0
40,12,13.8428057250814,0,307.500988738761,2082,52.05,12300,307.500988738761,0,1077,4316,44,887,1211,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
42,12,13.4170041132796,0,302.979014589524,2161,50.6222762791377,12936,302.979014589524,0,1138,4635,47,907,1258,106,781,144,437,398,70,111,70,0.0331900799025038,0.0522714028676878,0.0331900799025038,5,6,30,1.25,2,0,2,2,6,4,8,0.0587503139621185,0,0.0587503139621185,0.0587503139621185,0.147000251349862,0.10287528265599,0.191125220043734,138,395,222,26,27,118,0,123,88,0,8,0
36,14,12.4618676733439,0,271.678611708471,1724,46.9803394659908,9955,271.678611708471,0,754,3351,40,922,853,91,682,130,270,326,62,98,62,0.0333214961437826,0.0537880763829308,0.0333214961437826,6,35,38,1.44950059495431,1,0,1,1,5,3,7,0.0390870083741577,0,0.0390870083741577,0.0390870083741577,0.146986441929526,0.0930367253765921,0.20093615893196,138,393,222,26,25,118,0,121,87,0,8,0
41,15,11.4894359749332,0,281.481985704233,2065,49.2039334877393,11815,281.481985704233,0,909,3836,45,1246,947,102,822,135,374,427,101,142,101,0.0475741971290257,0.0667986165557784,0.0475741971290257,11,76,71,1.99150794263699,3,0,3,3,7,5,9,0.0859719356361176,0,0.0859719356361176,0.0859719356361176,0.173076144598626,0.12952404061171,0.216345180995452,137,392,222,26,24,118,0,123,87,0,8,0
42,15,11.5996842283473,0,282.877967368885,2073,49.2908557850249,11899,282.877967368885,0,923,3890,45,1231,967,103,822,135,378,427,100,141,100,0.0468851597182098,0.0661074750919396,0.0468851597182098,11,72,69,1.95321868928892,3,0,3,3,7,5,9,0.0815326019012846,0,0.0815326019012846,0.0815326019012846,0.168867535988,0.125200069413455,0.212535003500171,138,392,222,26,24,118,0,123,87,0,8,0
40,14,13.2446320513145,0,285.089252584911,1988,48.6829311482344,11638,285.089252584911,0,990,3926,45,980,1109,101,720,136,371,376,72,111,72,0.0352049415677654,0.0545635558119534,0.0352049415677654,7,35,47,1.56412320900848,1,0,1,1,5,3,7,0.0364200823131424,0,0.0364200823131424,0.0364200823131424,0.130957069672989,0.0836885762024814,0.163696337195945,137,393,222,26,25,118,0,121,87,0,8,0
40,12,13.7497623883705,0,306.442007299104,2096,51.786716652494,12408,306.442007299104,0,1087,4373,44,890,1218,101,770,140,393,385,75,112,75,0.0359496754407344,0.0539905148027831,0.0359496754407344,5,6,30,1.25,0,0,0,0,4,2,6,0.0108340143831409,0,0.0108340143831409,0.0108340143831409,0.108667211539737,0.059750612961439,0.157583810118035,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.8102201330467,0,307.062421463513,2082,52.05,12282,307.062421463513,0,1078,4310,44,887,1203,101,768,140,382,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
41,12,13.8520935352917,0,306.883037114441,2114,51.4465782582829,12618,306.883037114441,0,1106,4473,45,900,1250,103,774,141,404,389,73,112,73,0.0351700410917053,0.053510396232025,0.0351700410917053,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.0973821183190527,0.0486910591595263,0.146073177478579,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.45238095,0,281.294582415441,2067,49.21428571,11814,281.294582415441,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
41,12,13.8057761874403,0,306.152404871563,2118,51.3842944771939,12624,306.152404871563,0,1108,4481,45,901,1246,103,774,142,404,389,73,112,73,0.0350251661332943,0.0534207192033826,0.0350251661332943,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.0971119066938153,0.0485559533469076,0.145667860040723,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.45238095,0,281.270993557719,2067,49.21428571,11813,281.270993557719,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
41,12,13.5388881643379,0,304.24745360915,2137,51.0487922234269,12743,304.24745360915,0,1119,4539,46,901,1244,104,777,143,421,393,72,111,72,0.0342008757524039,0.0529010861620094,0.0342008757524039,5,6,30,1.25,1,0,1,1,5,3,7,0.041199337347604,0,0.041199337347604,0.041199337347604,0.132959470004428,0.0870794036760159,0.17883953633284,138,395,222,26,27,118,0,123,88,0,8,0
41,12,13.5464312506917,0,304.325953995186,2136,51.0751881839413,12731,304.325953995186,0,1118,4533,46,901,1243,104,777,143,420,393,72,111,72,0.0342634312739484,0.0529400556204693,0.0342634312739484,5,6,30,1.25,1,0,1,1,5,3,7,0.0401131531336061,0,0.0401131531336061,0.0401131531336061,0.132090522629899,0.0861018378817523,0.178079207378045,138,395,222,26,27,118,0,123,88,0,8,0
41,14,12.3042944677137,0,290.58370492136,2072,50.2433212070603,11981,290.58370492136,0,970,4007,44,1119,1037,102,804,136,377,411,92,132,92,0.0437388530985077,0.0624467005879945,0.0437388530985077,9,51,56,1.72783695962712,2,0,2,2,6,4,8,0.0554013867896387,0,0.0554013867896387,0.0554013867896387,0.147091178325212,0.101246282875983,0.192936074411556,138,393,222,26,25,118,0,123,87,0,8,0
40,12,13.8045678216472,0,307.000246038119,2082,52.05,12280,307.000246038119,0,1079,4309,44,887,1201,101,768,140,381,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
41,14,12.2924552297679,0,290.500026178922,2072,50.2290204642606,11981,290.500026178922,0,969,4003,44,1121,1033,102,804,136,377,412,92,132,92,0.0437955693458207,0.062510558698295,0.0437955693458207,9,51,56,1.73161927194878,2,0,2,2,6,4,8,0.0558399157557843,0,0.0558399157557843,0.0558399157557843,0.147463927942905,0.101651922170424,0.193275934357545,138,393,222,26,25,118,0,123,87,0,8,0
