pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class
43,13,13.805100594281377,0,304.9729340776638,2169,50.44232641179557,13113,304.9729340776638,0,1149,4725,48,922,1312,107,783,145,438,399,70,111,70,0.032832712593539023,0.05206330095346548,0.032832712593539023,5,6,30,1.25,0,0,0,0,4,2,6,0.0013066630775176605,0,0.0013066630775176605,0.0013066630775176605,0.09420836902472697,0.047757516051122315,0.1406592219983316,138,395,222,26,27,118,0,123,88,0,8,0
40,14,13.219620932323043,0,285.0877440238384,1994,48.72056424798669,11662,285.0877440238384,0,984,3921,45,999,1104,101,727,136,371,379,74,113,74,0.036098399030625936,0.05544732009962473,0.036098399030625936,8,38,49,1.5949941112937414,1,0,1,1,5,3,7,0.03999931737144622,0,0.03999931737144622,0.03999931737144622,0.13399941944373478,0.08699936863758659,0.16749927441966653,137,393,222,26,25,118,0,121,87,0,8,0
40,12,13.805910586996546,0,307.0327482179516,2082,52.05,12281,307.0327482179516,0,1080,4309,44,887,1200,101,768,140,381,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.45238095,0,281.38417033224613,2067,49.21428571,11818,281.38417033224613,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
43,13,13.658017770193354,0,304.13688435230534,2169,50.450067611661794,13077,304.13688435230534,0,1148,4707,48,918,1296,107,783,145,439,399,70,111,70,0.03282758870021771,0.05205517588934022,0.03282758870021771,5,6,30,1.25,1,0,1,1,5,3,7,0.02301568368289772,0,0.02301568368289772,0.02301568368289772,0.11389794586834479,0.06845681477562125,0.1593390769610683,138,395,222,26,27,118,0,123,88,0,8,0
41,14,12.108624832273646,0,288.5455738747319,2071,50.00696975074692,11947,288.5455738747319,0,956,3967,44,1149,1015,102,809,136,376,415,94,134,94,0.04467621473327271,0.06350209733055151,0.04467621473327271,10,57,60,1.7903480499933608,2,0,2,2,6,4,8,0.0626490494625397,0,0.0626490494625397,0.0626490494625397,0.1532516915388339,0.10795037086091883,0.19855301293721303,138,392,222,26,24,118,0,123,87,0,8,0
42,12,13.490850528848272,0,303.74752920774966,2146,50.88069133340585,12819,303.74752920774966,0,1126,4577,46,903,1249,105,779,143,427,395,71,111,71,0.03380249514255124,0.052652911800360934,0.03380249514255124,5,6,30,1.25,2,0,2,2,6,4,8,0.04811662808231716,0,0.04811662808231716,0.04811662808231716,0.1384933026134114,0.09330496534786428,0.1836816398789585,138,395,222,26,27,118,0,123,88,0,8,0
43,16,10.88576482352391,0,231.71759198795957,1831,42.4449779555013,10117,237.69310078818992,0,757,3409,45,913,908,103,727,128,254,320,71,112,71,0.03679661887241636,0.05908072592137064,0.03679661887241636,7,41,45,1.5261484569955504,2,0,3,2,7,4,9,0.05890240612148358,0,0.07234500324745999,0.05890240612148358,0.15813260325269843,0.1017962066241028,0.20102640375531766,138,390,221,26,24,116,0,122,87,0,8,0
42,12,13.37839343050893,0,302.5771958431378,2168,50.48716367270064,12997,302.5771958431378,0,1144,4666,47,909,1263,106,782,144,442,399,70,111,70,0.0328698778943857,0.052071930486256794,0.0328698778943857,5,6,30,1.25,2,0,2,2,6,4,8,0.06431014877639478,0,0.06431014877639478,0.06431014877639478,0.15144811921833362,0.10787913399736421,0.19501710443930304,138,395,222,26,27,118,0,123,88,0,8,0
41,12,13.66850438942781,0,305.59636083739883,2112,51.502365813732155,12537,305.59636083739883,0,1099,4437,45,894,1228,103,773,141,404,388,73,112,73,0.03527579524566897,0.05357071578872035,0.03527579524566897,5,6,30,1.25,1,0,1,1,5,3,7,0.022534948400376353,0,0.022534948400376353,0.022534948400376353,0.11802795878940826,0.07028145359489231,0.1657744639839242,138,395,222,26,27,118,0,123,88,0,8,0
42,15,11.918522873832709,0,286.5299029443646,2092,49.51801072032853,12107,286.5299029443646,0,965,4037,45,1168,1021,103,814,137,391,421,94,135,94,0.044177122843897076,0.06339887584389707,0.044177122843897076,10,59,61,1.8178860005425024,3,0,3,3,7,5,9,0.0816778552118127,0,0.0816778552118127,0.0816778552118127,0.16863437645463136,0.12515611621181272,0.21211263745463138,138,392,222,26,24,118,0,123,87,0,8,0
40,12,13.849335460296306,0,307.60219963459275,2082,52.05,12304,307.60219963459275,0,1077,4317,44,887,1211,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
43,13,13.803016537522518,0,304.96108786046153,2169,50.442436098973545,13113,304.96108786046153,0,1149,4725,48,922,1312,107,783,145,438,399,70,111,70,0.032832639991693266,0.05206318582720983,0.032832639991693266,5,6,30,1.25,0,0,0,0,4,2,6,0.0016142641274795172,0,0.0016142641274795172,0.0016142641274795172,0.09448735602374896,0.048050810075614236,0.14092390197188367,138,395,222,26,27,118,0,123,88,0,8,0
43,13,13.41839908479231,0,302.77484131728437,2169,50.462679119136396,13019,302.77484131728437,0,1145,4676,48,911,1269,107,783,145,442,399,70,111,70,0.0328192411546127,0.05204193901279421,0.0328192411546127,5,6,30,1.25,2,0,2,2,6,4,8,0.058382743100333,0,0.058382743100333,0.058382743100333,0.14597504629542768,0.10217889469788036,0.18977119789297506,138,395,222,26,27,118,0,123,88,0,8,0
45,18,12.060270294290161,0,249.844103106896,2050,44.81805100611454,11408,249.844103106896,0,874,3799,50,973,1064,114,745,146,342,384,72,117,72,0.03450366889280935,0.05575444132004218,0.03450366889280935,10,65,65,1.6374609950601982,0,0,0,0,4,2,5,0.0,0,0.0,0.0,0.08757080933387176,0.043785404249670194,0.1272194979457762,137,392,222,26,24,118,0,121,87,0,8,0
43,13,13.48632933735912,0,303.1609711686396,2169,50.45910384333282,13035,303.1609711686396,0,1146,4685,48,913,1276,107,783,145,441,399,70,111,70,0.0328216076264941,0.05204569157643699,0.0328216076264941,5,6,30,1.25,2,0,2,2,6,4,8,0.048356424515241095,0,0.048356424515241095,0.048356424515241095,0.13688140850179845,0.09261891650851978,0.18114390049507711,138,395,222,26,27,118,0,123,88,0,8,0
41,15,12.108648766527523,0,282.68298821528634,2031,48.97677929862488,11722,282.68298821528634,0,944,3872,45,1130,1009,102,778,135,373,405,88,128,88,0.04218126891369883,0.061464196551694605,0.04218126891369883,10,58,61,1.8051705210055884,2,0,2,2,6,4,8,0.06436759683143187,0,0.06436759683143187,0.06436759683143187,0.15471245678855794,0.10954002718010858,0.19339057117075426,137,392,222,26,24,118,0,122,87,0,8,0
40,12,13.807714512061128,0,307.0348596326724,2082,52.05,12281,307.0348596326724,0,1078,4309,44,887,1202,101,768,140,381,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
42,15,13.770988137428317,0,274.48408254270464,1974,47.05341178584888,11485,274.48408254270464,0,987,3925,46,851,1177,105,681,140,359,354,58,99,58,0.029117411867053293,0.0492167663269656,0.029117411867053293,7,27,42,1.3887166528669708,0,0,0,0,4,2,5,0.0,0,0.0,0.0,0.0955501695679514,0.04777508463458853,0.12579461243843487,137,394,222,26,26,118,0,120,87,0,8,0
36,14,12.53742255719916,0,244.1967537789403,1526,42.98023471623289,8676,247.2886589873164,0,643,3026,39,674,823,89,600,126,185,246,38,72,38,0.024389105797989825,0.04671744202385869,0.024389105797989825,2,8,17,1.0817282735687177,0,0,0,0,4,2,6,0.013911195341079579,0,0.020866793175075914,0.013911195341079579,0.13282504739978934,0.06989032261689283,0.1888041746756026,138,393,221,26,26,117,0,120,87,0,8,0
40,12,13.702506062715289,0,305.9387653359531,2102,51.68890153415763,12444,305.9387653359531,0,1094,4390,44,892,1213,102,771,141,395,386,74,112,74,0.03571786437482759,0.05384610626009394,0.03571786437482759,5,6,30,1.25,0,0,0,0,4,2,6,0.014859071072003863,0,0.014859071072003863,0.014859071072003863,0.11188725690317092,0.06337316398758738,0.16040134981875442,138,395,222,26,27,118,0,123,88,0,8,0
44,17,11.49929525575564,0,258.2993165780581,2071,46.21386181553936,11562,258.2993165780581,0,867,3791,48,1109,994,111,790,142,352,408,87,131,87,0.04094641582015789,0.06157478209124195,0.04094641582015789,12,77,72,1.8314670771728547,1,0,1,1,5,3,7,0.03566389321089227,0,0.03566389321089227,0.03566389321089227,0.1215290821352761,0.07859648758321897,0.1644616765076028,138,392,222,26,24,118,0,122,87,0,8,0
42,16,11.45238095,0,281.3541784258959,2067,49.21428571,11816,281.3541784258959,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
46,18,11.779612613225437,0,245.80170680076353,2062,44.45132122931369,11396,245.80170680076353,0,856,3779,50,993,1046,115,756,147,339,389,74,120,74,0.0353873297563064,0.05682700200588027,0.0353873297563064,11,71,68,1.6782696009550533,0,0,0,0,4,2,5,0.0,0,0.0,0.0,0.0862617280329082,0.043130863555240685,0.1274532624229968,137,392,222,26,24,118,0,121,87,0,8,0
41,12,13.819374643732665,0,306.1037775021669,2126,51.23106643783108,12710,306.1037775021669,0,1113,4524,46,905,1262,104,776,142,411,391,72,111,72,0.03466875061962493,0.05320009940422278,0.03466875061962493,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.09644714298126816,0.04822357149063408,0.14467071447190222,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.45238095,0,281.3101640930668,2067,49.21428571,11815,281.3101640930668,0,908,3834,45,1252,942,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,12,13.481792806807674,0,303.64946508401397,2147,50.871422824003915,12820,303.64946508401397,0,1128,4577,46,904,1247,105,779,143,427,395,71,111,71,0.03378052979526781,0.05263922831299826,0.03378052979526781,5,6,30,1.25,2,0,2,2,6,4,8,0.04849802388695888,0,0.04849802388695888,0.04849802388695888,0.13879841925829436,0.09364822157262663,0.18394861694396214,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.45238095,0,281.40278837600465,2067,49.21428571,11818,281.40278837600465,0,908,3834,45,1252,943,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,12,13.80891687838291,0,307.2788154163934,2093,51.841742672536164,12410,307.2788154163934,0,1088,4366,44,890,1219,101,769,140,391,385,75,112,75,0.03608008105262259,0.054071752013343424,0.03608008105262259,5,6,30,1.25,0,0,0,0,4,2,6,0.008569713589981078,0,0.008569713589981078,0.008569713589981078,0.10685577089826533,0.057712742244123205,0.15599879955240742,138,395,222,26,27,118,0,123,88,0,8,0
45,18,11.5123445840252,0,251.85490486831765,2072,45.3792866104712,11491,251.85490486831765,0,856,3778,49,1070,1008,113,780,144,346,402,83,127,83,0.039034519448138606,0.06005413862229876,0.039034519448138606,12,77,72,1.7845892347157024,0,0,0,0,4,2,6,0.02139672373887674,0,0.02139672373887674,0.02139672373887674,0.10695835599165616,0.06417753961132877,0.1497391718641082,138,392,222,26,24,118,0,122,87,0,8,0
42,16,11.257376366763575,0,280.890141058603,2067,49.21428571,11797,280.890141058603,0,907,3830,45,1252,931,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,12,13.850401189541563,0,307.6556166535819,2082,52.05,12306,307.6556166535819,0,1080,4316,44,887,1208,101,768,140,383,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.840170463871948,0,307.46014219001523,2082,52.05,12298,307.46014219001523,0,1077,4316,44,887,1210,101,768,140,384,383,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
46,18,11.531521460284054,0,242.4278079908206,2073,44.15282153076019,11387,242.4278079908206,0,840,3761,50,1012,1029,116,766,147,337,394,77,123,77,0.03622485757217106,0.057819449522953766,0.03622485757217106,12,77,72,1.7156990538946753,0,0,0,0,4,2,6,0.00043014692532666876,0,0.00043014692532666876,0.00043014692532666876,0.08554568198377871,0.04298791395949937,0.1281034490179514,138,392,222,26,24,118,0,122,87,0,8,0
42,15,13.588092243842182,0,271.8497784259081,1982,46.81442538085123,11477,271.8497784259081,0,975,3912,47,864,1165,106,688,141,357,357,60,101,60,0.02969326620548887,0.04991572081243531,0.02969326620548887,7,31,44,1.4153103538226297,0,0,0,0,4,2,5,0.0,0,0.0,0.0,0.09469708194388093,0.047348540793913936,0.12594694948756804,137,393,222,26,25,118,0,120,87,0,8,0
42,12,13.378319436223485,0,302.5762100483195,2168,50.488177707290916,12997,302.5762100483195,0,1144,4665,47,909,1263,106,782,144,442,399,70,111,70,0.032872281044770184,0.05207342754785533,0.032872281044770184,5,6,30,1.25,2,0,2,2,6,4,8,0.0642684216203095,0,0.0642684216203095,0.0642684216203095,0.15141473749333742,0.10784157955682347,0.1949878954298514,138,395,222,26,27,118,0,123,88,0,8,0
39,15,12.004799504425716,0,276.68076516964834,1899,48.119485277895144,10907,276.68076516964834,0,832,3599,42,1090,903,97,755,132,324,378,82,121,82,0.040714636464368556,0.06054644774261503,0.040714636464368556,9,56,55,1.7302141946639367,2,0,2,2,6,4,8,0.06349688668300688,0,0.06349688668300688,0.06349688668300688,0.1607169983028075,0.11210694285801429,0.2093270544778149,138,392,222,26,24,118,0,122,87,0,8,0
40,12,13.809696291073466,0,307.05665920180815,2082,52.05,12282,307.05665920180815,0,1078,4310,44,887,1203,101,768,140,382,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.45238095,0,281.3834259962754,2067,49.21428571,11818,281.3834259962754,0,908,3834,45,1252,943,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,12,13.364708497649554,0,302.2134457151603,2079,51.524206714445114,12192,302.2134457151603,0,1048,4220,44,954,1151,101,778,139,379,390,80,118,80,0.03865890583743701,0.056727072652678935,0.03865890583743701,6,19,37,1.3890637151129077,0,0,0,0,4,2,6,0.016123329336823044,0,0.016123329336823044,0.016123329336823044,0.11370482980650679,0.06491407966437407,0.1624955801340578,138,394,222,26,26,118,0,123,87,0,8,0
42,16,11.45238095,0,281.30657600117104,2067,49.21428571,11814,281.30657600117104,0,908,3835,45,1252,944,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
42,14,12.533353281295836,0,293.2898453471072,2124,49.91861697844329,12488,293.2898453471072,0,1041,4305,46,1059,1124,105,801,140,413,412,83,124,83,0.03937228913025479,0.05859404213025479,0.03937228913025479,8,37,48,1.5776818507621937,3,0,3,3,7,5,9,0.07471541590672237,0,0.07471541590672237,0.07471541590672237,0.16167193746981323,0.11819367690672238,0.20515019846981325,138,393,222,26,25,118,0,123,87,0,8,0
40,14,14.565011851767167,0,284.9488136442144,1922,47.92395856924244,11436,285.31172743792695,0,1035,3963,45,781,1227,100,645,137,361,334,51,89,51,0.026277088705940997,0.045911286066231814,0.026277088705940997,5,6,30,1.25,0,0,0,0,4,2,5,0.0016328329415244633,0,0.0024492494314724764,0.0016328329415244633,0.1018777578961832,0.051347087193065605,0.12755130151190175,137,394,221,26,26,117,0,120,87,0,8,0
40,12,13.858876487381737,0,307.2137867886298,2104,51.62526060041954,12530,307.2137867886298,0,1098,4428,45,896,1239,102,772,141,398,387,74,112,74,0.0355856644921031,0.05376766547986967,0.0355856644921031,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.09815731284362708,0.04907865642181354,0.1472359692654406,138,395,222,26,27,118,0,123,88,0,8,0
40,12,13.803047304799321,0,306.98352035279254,2082,52.05,12279,306.98352035279254,0,1079,4308,44,887,1200,101,768,140,381,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
41,15,11.680871391058208,0,283.78372066919513,2068,49.48173742051023,11860,283.78372066919513,0,924,3881,44,1217,970,102,819,135,375,424,99,140,99,0.04675926784147688,0.06584745411008615,0.04675926784147688,11,70,68,1.9292634016092394,3,0,3,3,7,5,9,0.0787551772344382,0,0.0787551772344382,0.0787551772344382,0.1669419000152933,0.12284853907770801,0.2110352618585631,138,392,222,26,24,118,0,123,87,0,8,0
46,18,11.47362819091203,0,248.8070354316957,2072,44.99599302837825,11454,248.8070354316957,0,851,3772,49,1052,1012,114,776,145,343,399,81,126,81,0.03815644686154416,0.05935575592561909,0.03815644686154416,12,77,72,1.7630597475621468,0,0,0,0,4,2,6,0.014844271113820126,0,0.014844271113820126,0.014844271113820126,0.1002664895386774,0.05755537999695788,0.14297759842181518,138,392,222,26,24,118,0,122,87,0,8,0
40,14,13.447753623732872,0,285.51950909392605,1980,48.63038909135834,11623,285.51950909392605,0,998,3935,45,953,1127,101,710,136,371,370,69,108,69,0.03395752657567189,0.05332967410214193,0.03395752657567189,7,31,45,1.5210223027753051,1,0,1,1,5,3,6,0.03142287577836199,0,0.03142287577836199,0.03142287577836199,0.12670944415865354,0.07906616014918931,0.1583868052886577,137,393,222,26,25,118,0,121,87,0,8,0
42,16,11.431316550105576,0,281.28545966314516,2067,49.21428571,11813,281.28545966314516,0,907,3833,45,1252,940,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
41,15,12.03780972098719,0,287.7213943028997,2070,49.92143141648313,11931,287.7213943028997,0,950,3952,44,1160,1006,102,810,136,376,417,95,135,95,0.045015456784458896,0.06388405765672807,0.045015456784458896,10,59,61,1.8129715388702474,3,0,3,3,7,5,9,0.06527206267352603,0,0.06527206267352603,0.06527206267352603,0.15548125274705704,0.1103766580856059,0.20058584815913688,138,392,222,26,24,118,0,123,87,0,8,0
43,13,13.503616966949128,0,303.2592376933711,2169,50.458193968255976,13040,303.2592376933711,0,1146,4687,48,913,1278,107,783,145,441,399,70,111,70,0.03282220987199997,0.05204664656965162,0.03282220987199997,5,6,30,1.25,2,0,2,2,6,4,8,0.0458048178996171,0,0.0458048178996171,0.0458048178996171,0.13456716063929647,0.09018598926945678,0.17894833200913615,138,395,222,26,27,118,0,123,88,0,8,0
43,16,11.474345389707107,0,270.535502673593,2068,47.80954085309203,11696,270.535502673593,0,889,3813,46,1185,966,106,808,138,364,419,95,137,95,0.044601895810789785,0.06448220001145906,0.044601895810789785,12,77,72,1.9210958968170537,2,0,2,2,6,4,8,0.06294222967890083,0,0.06294222967890083,0.06294222967890083,0.14938780850062033,0.10616501931359623,0.19261059813531578,138,392,222,26,24,118,0,123,87,0,8,0
42,16,11.45238095,0,281.32203185995036,2067,49.21428571,11815,281.32203185995036,0,908,3834,45,1252,942,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,12,13.820469208986992,0,307.17516129885695,2082,52.05,12287,307.17516129885695,0,1076,4312,44,887,1208,101,768,140,383,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
46,18,11.1530993280478,0,226.95135689328959,1926,41.9441960059398,10509,230.62089993094884,0,774,3528,49,896,974,111,729,139,277,340,67,112,67,0.03391893324210788,0.05648069477598895,0.03391893324210788,9,55,55,1.5341484958148792,0,0,1,0,5,2,7,0.016510121290615715,0,0.024765182129917504,0.016510121290615715,0.1098715651299175,0.05906331267860357,0.15242475651790535,138,390,221,26,24,117,0,121,87,0,8,0
40,12,13.802920238783777,0,306.98212262662156,2082,52.05,12279,306.98212262662156,0,1079,4308,44,887,1200,101,768,140,381,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.326900091709613,0,281.0109430450905,2067,49.21428571,11802,281.0109430450905,0,907,3832,45,1252,936,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
40,12,13.83251734589211,0,307.40524284248954,2082,52.05,12296,307.40524284248954,0,1080,4313,44,887,1205,101,768,140,382,382,76,113,76,0.036573628,0.054379211,0.036573628,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,0
42,16,11.193154730292276,0,280.74418279166633,2067,49.21428571,11791,280.74418279166633,0,907,3829,45,1252,928,103,825,135,375,429,102,143,102,0.047819972,0.067041725,0.047819972,12,77,72,2.0,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,392,222,26,24,118,0,124,87,0,8,0
41,15,11.45311684653991,0,281.2558020998358,2066,49.21282728713671,11811,281.2558020998358,0,907,3835,44,1251,944,102,824,134,374,428,101,142,101,0.04781050672807227,0.06703307240855251,0.04781050672807227,11,76,71,1.999640608666974,3,0,3,3,7,5,9,0.08692527057964311,0,0.08692527057964311,0.08692527057964311,0.17389546407627388,0.13041036782777882,0.21738056132440955,138,392,222,26,24,118,0,123,87,0,8,0
